,smiles,pchembl
243,CCOC(=O)CNC(c1ccccc1)c1cc(Br)ccc1NC(=O)c1ccccc1,5.51
244,COc1ccc(C(=O)Nc2nc3ccccc3n3c(=O)c(-c4ccc(Cl)cc4)nn23)cc1,7.25
245,Cn1cc2nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc3c2c1,6.96
246,CC(C)n1cc2c(Cl)nc(NC(=O)c3ccccc3)nc2n1,4.89
247,Nc1nc(OCCc2cccs2)nc2c1ncn2C1OC(CO)C(O)C1O,7.03
248,CC1(O)C(O)C(CO)OC1n1cnc2c1ncnc2NC1CCCC1,4.57
249,O=C(Nc1ccccc1)Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,7.01
250,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4nc(-c5ccccc5)no4)nc3)n2)n(CCC)c1=O,6.32
251,COc1ccc(-n2nc3c(NC(=O)C(c4ccccc4)c4ccccc4)nc4c(cccc4)n3c2=O)cc1,7.36
252,O=C(O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12,4.8
253,COc1c(O)ccc(CCNc2nc(I)nc3c2ncn3C2C(O)C(O)C3CC32)c1,8.04
254,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)NC(Cc5ccccc5)C(=O)OC)cc4)nc32)C(O)C1O,6.845
255,O=C(Cc1ccccc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.92
256,CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn(C3SCC(O)C3O)c2n1,7.41
257,NC(=O)COc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,6.22
258,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4cccc(C(F)(F)F)c4)nc3)n2)n(C)c1=O,6.39
259,CCCCn1cc2c(n1)nc(NC(=O)Cc1cscc1)n1nc(-c3ccco3)nc21,6.72
260,Cn1cc2c(n1)nc(N1CCCC1)n1nc(-c3ccco3)nc21,7.45
261,Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(N=NNC(=O)Nc2ccccc2)n1,6.96
262,Clc1cc(-c2nc(N3CCCCC3)c3[nH]cnc3n2)c(Cl)cc1,6.7
263,CNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NCc2ccccc2C)C(O)C1O,8.66
264,Cn1cc2c(n1)nc(NC(=O)Nc1ccc(S(=O)(=O)O)cc1)n1nc(-c3ccco3)nc21,7.6
265,Cn1c(=O)c2c([nH]c(-c3cn(Cc4cc(C(F)(F)F)ccc4)nc3)n2)n(C)c1=O,6.0
266,COc1ccc(NC(=O)Nc2nc3nn(CCc4c(Br)cc(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1,7.6
267,COc1ccc(NC(=O)Nc2nc(-c3ccccc3)nc3nn(Cc4ccccc4)cc23)cc1,8.54
268,CCNC(=O)C1OC(n2cnc3c(NOC)nc(C#Cc4ccccc4)nc32)C(O)C1O,8.46
269,CCOC(O)=C1C(C)=NC(c2ccccc2)=C(C(=O)OCc2ccccc2)C1C#Cc1ccccc1,7.146666666666667
270,COc1ccc(Nc2nc(-c3ccc(C)cc3)c(C(=O)Nc3c(C#N)c4c(CCCC4)s3)s2)cc1,5.02
271,CCOC(=O)c1nn2c(n1)c(O)nc1c2cc(Cl)cc1,6.25
272,CNC(=O)OC(CC(C)C)c1nc(C2OC(=O)C=CCC(C)=CC(O)C(C)C=C(C)C=C(C)C=CC(O)C(C)C(OC)C(C)=CC=CC2C)cs1,5.93
273,CCCCCNc1ncc(C(=O)OCC)c2nc(-c3ccco3)nn12,7.95
274,CCCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)NCc4ccccc4)cc3)n2)n(CCC)c1=O,6.85
275,COc1ccc(-n2nc3c(NC(=O)NCc4ccccc4)nc4c(cccc4)n3c2=O)cc1,7.19
276,Nc1nc2c(cccc2[N+](=O)[O-])n2c(=O)n(-c3ccccc3)nc12,8.32
277,Cc1ccc(-c2nn3c(=O)[nH]c4c(cccc4)n3c2=O)cc1,7.06
278,CCCn1cc2c(n1)nc(NC(=O)Nc1ccc(Br)cc1)n1nc(-c3ccco3)nc21,8.35
279,CNc1ncnc2c1ncn2C1SC(C(=O)NCc2cc(I)ccc2)C(O)C1O,7.81
280,Cn1cc2c(n1)nc(NC(=O)Cc1cccc(Cl)c1)n1nc(-c3ccco3)nc21,8.71
281,OCC1OC(n2cnc3c2ncnc3NCc2ccco2)C(O)C1O,7.66
282,c1coc(COc2nc3ccccc3n3nc(-c4ccco4)nc23)c1,7.18
283,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2ccc(CNC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cc2)C(O)C1O,8.25
284,CCOC(=O)c1c(-c2ccccc2)nc(C)c(C(=O)SCC)c1C,7.7
285,CNc1nc(N=[N+]=[N-])nc2c1ncn2C1OC(CO)C(O)C1O,7.97
286,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)c(Cl)c5)CC4)nc32)C(O)C1O,6.12
287,CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(C)cc12,4.84
288,c1ccc(CNc2nc3nc(-c4ccco4)nn3c(NC3CCCCC3)n2)cc1,6.34
289,CC(Oc1c(F)cccc1)C(=O)Nc1n[nH]c(-c2ccccc2)n1,5.58
290,CNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NC2CC2)C(O)C1O,8.65
291,COc1cc(OC)c2c(=O)c(OC)c(-c3ccccc3)oc2c1,5.92
292,CCOC(=O)CNC(=O)c1cnc(NCC(=O)OCC)n2nc(-c3ccco3)nc12,6.19
293,COC(=O)C1CCCN1c1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.95
294,Nc1c2nc(-c3ccccc3)sc2nc(-c2ccccc2)n1,7.08
295,CCCCn1c(=O)c2c(nc3N(CCc4ccc(OCCN5CCOCC5)cc4)CCCn32)n(CCCC)c1=O,6.05
296,Cn1cc2c(Cl)nc(NC(=O)c3ccccc3)nc2n1,4.63
297,CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC(C)O)nc32)C(O)C1O,8.725000000000001
298,CNc1c2ncn(C3OC(CO)C(O)C3O)c2nc(C#N)n1,8.47
299,Cc1nc2cn(-c3ccccc3)nc2c(NC(=O)Cc2ccccc2)n1,6.92
300,CNc1c2ncn(C3SC(C(=O)NCCc4cc(F)ccc4)C(O)C3O)c2nc(Cl)n1,7.07
301,CNC(=O)C1OC(n2cnc3c(NOC)nc(I)nc32)C(O)C1O,8.77
302,Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2ccc(Cl)cc2)n1,7.14
303,Oc1nc2c(cccc2)c2cc(-c3ccc(Cl)cc3)nn12,7.64
304,Cn1cc2c(n1)nc(NC(=O)Cc1ccc(Cl)cc1)n1nc(-c3ccco3)nc21,7.9
305,COc1ccc(CN2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)cc1,7.88
306,COc1cc2nc3c(c(=O)n(CC(C)C)c(=O)n3Cc3ccccc3)n2cc1,8.91
307,Nc1c2ncn(C3OC(C(=O)NC4CCC4)C(O)C3O)c2ncn1,7.15
308,CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCCCC(=O)O)nc3NCc1cc(Cl)ccc1)C(O)C2O,7.91
309,CNC(=O)OC(CC(C)C)c1nc(C(O)C(C)C=CC=C(C)C(OC)C(C)C(O)C=CC(C)=CC(C)=CC(C)C(O)C=C(C)C=CCC(=O)OC)cs1,5.79
310,Cc1nc2cn(-c3ccccc3)nc2c(O)n1,7.43
311,CCOC(=O)c1nc(N(C(=O)c2ccc(Br)cc2)C(=O)c2ccc(Br)cc2)nc2nn(C)cc12,5.54
312,O=c1[nH]c2c(cc(Cl)cc2)n2c(=O)c(-c3ccccc3)nn12,6.42
313,CNC(=O)C12CC1C(n1cnc3c(NC)cc(C#Cc4ccc(F)s4)nc31)C(O)C2O,9.05
314,CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccc(Cl)cc5)nc43)C(O)C2O)n1,7.25
315,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2cc(Cl)ccc2OCc2ccccc2)C(O)C1N,7.8
316,Cn1cc2c(n1)nc(NN)n1nc(-c3ccco3)nc21,6.76
317,CCCCn1c(=O)c2c([nH]c(C34CC5CC(CC3C5)C4)n2)n(CCCO)c1=O,5.64
318,Cc1nc2cn(-c3ccccc3)nc2c(NC(=O)c2ccco2)n1,7.7
319,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5ccccc5Cl)n4)nc3)n2)n(CCC)c1=O,6.48
320,C=CCCn1c(=O)c2c(nc3cc(OC)ccn32)n(Cc2ccccc2)c1=O,8.875
321,Cc1ccc(-n2c(C(=O)c3c(-c4ccccc4)nc(N4CCOCC4)s3)cnc2N)cc1,4.75
322,COc1ccc(-c2nn3c(n2)c(N)nc2c3cc(Cl)cc2)cc1,8.54
323,COc1c(O)cc(CCNc2nc(C#Cc3ccccc3)nc3c2ncn3C2C(O)C(O)C3CC32)cc1,8.16
324,Cc1c(C)cc2[nH]c(-c3cnc4ccccc4n3)nc2c1,6.43
325,CNc1c2ncn(C3OC(C(=O)NC4CC4)C(O)C3O)c2nc(Cl)n1,8.55
326,CCCn1c(=O)c2c(nc3cc(OC)ccn32)n(CCOC(=O)c2cc(S(=O)(=O)F)ccc2)c1=O,6.4
327,CCOC(=O)c1nn2c(n1)c(=O)n(C(=O)OCC)c1c2cccc1,7.55
328,CCCn1cc2c(n1)nc(NC(=O)Nc1ccc(OC)cc1)n1nc(-c3ccco3)nc21,8.431666666666667
329,CNc1ncc(C(=O)NCc2cc(OC)c(OC)cc2)c2nc(-c3ccco3)nn12,6.99
330,Cn1cc2c(n1)nc(Cl)n1nc(-c3ccco3)nc21,6.43
331,Nc1nc(-c2cccs2)nc2cn(-c3ccccc3O)nc12,6.68
332,COc1ccc(C(=O)Nc2nc(-c3ccccc3)nc3nn(CCc4ccccc4)cc23)cc1,7.34
333,OC1CSC(n2cnc3c2ncnc3NCc2cc(Cl)ccc2)C1O,8.82
334,CCOc1ccc(-c2c(C#N)c(N)nc(SCC(=O)NC)c2C#N)cc1,6.08
335,Cn1cc2c(n1)nc(NC(=O)Cc1cccc3ccccc13)n1nc(-c3ccco3)nc21,8.46
336,COc1ccc(-n2nc3c(NC(=O)C(c4ccccc4)c4ccccc4)nc4c(cccc4N)n3c2=O)cc1,8.59
337,CCCC(=O)Nc1nc(-c2ccc(OC)cc2)nc(-c2ccc(OC)cc2)c1,7.96
338,Nc1nc(NCc2cccs2)nc2c1nc(-c1cnccn1)s2,6.78
339,Cc1ccc(-c2cc(=O)c3c(cc(C)c(C)c3C)o2)cc1,5.35
340,CONc1nc(C#Cc2ncccc2)nc2c1ncn2C1OC(CO)C(O)C1O,8.64
341,COc1cc2c(c(OC)c1)c(=O)c(OC)c(-c1cc(OC)c(OC)c(OC)c1)o2,4.79
342,COc1ccc(-n2cc3c(O)nc4c(cccc4)c3n2)cc1,7.59
343,Cn1c(=O)c2c(cc(-c3ccc(COC(=O)Nc4ccccc4)cc3)[nH]2)n(C)c1=O,6.56
344,Cn1cc2c(n1)nc(NCc1ccc(F)cc1)n1nc(-c3ccco3)nc21,8.31
345,CCCc1c(C(=O)OCC)c(-c2ccccc2)nc(C)c1C(=O)SCC,6.71
346,CCOc1c2oc(=O)c(-c3c(OC)cc(OC)cc3)cc2ccc1,4.78
347,COc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,8.4
348,CCOC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NCc1cccc(Cl)c1)C(O)C2O,6.51
349,c1ccc(-c2nn3c(n2)cnc2c3cccc2)cc1,7.04
350,COc1ccc(CC(=O)Nc2nc3nn(CCCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1,6.92
351,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cc(F)c(F)cc4)nc31)C(O)C2O,8.78
352,Nc1nc(-c2ccco2)c2nnn(Cc3cscc3)c2n1,6.87
353,CCCNc1c2ncn(C3C(O)C(O)C4(C(=O)NC)CC34)c2nc(C#Cc2ccc(Cl)s2)n1,8.96
354,Nc1nc(OCCc2c[nH]c3c2cc(O)cc3)nc2c1ncn2C1OC(CO)C(O)C1O,6.92
355,Cc1cccnc1Nc1nc(-c2cc(C#N)ccc2)c(-n2ccnc2)s1,7.36
356,O=C(c1ccccc1)N(C(=O)c1ccccc1)c1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,8.04
357,CCCn1c(=O)c2c(nc3N(CC(=O)N4CCN(c5ccc(Cl)cc5)CC4)CCCn32)n(CCC)c1=O,6.12
358,Cc1cn2c(NC(=O)c3ccccc3)nc(-c3ccccc3)nc2n1,8.52
359,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#CC4CCCCC4)nc31)C(O)C2O,8.78
360,CCNC(=O)C1OC(n2cnc3c2nc(C#CC2(N)CCCCC2)nc3NCC)C(O)C1O,7.57
361,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2cc(Cl)ccc2OCc2cc(C)no2)C(O)C1O,8.8
362,CONc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.39
363,COc1ccc(-n2c(C(=O)c3c(-c4ccccc4)nc(N4CCOCC4)s3)cnc2N)cc1,4.89
364,CNc1nc(-n2cc(CN(C)C)nn2)nc2c1ncn2C1OC(CO)C(O)C1O,6.93
365,COc1ccc(-c2nn3c(n2)c(O)nc2c3cc(Cl)cc2)cc1,7.59
366,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)OCC)c1CC,8.08
367,Nc1c2nc(-c3ccccc3)sc2nc(-c2ccc(CO)cc2)n1,8.09
368,CCc1nc2cn(-c3ccc(OC)cc3)nc2c(O)n1,7.525
369,Cn1c(=O)c2c(cc(-c3ccc(COC(=O)Nc4cscc4)cc3)[nH]2)n(C)c1=O,6.44
370,CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCCCc1cn(Cc4ccc(-n5sccc5=O)cc4)nn1)nc3NCc1cc(Cl)ccc1)C(O)C2O,6.99
371,O=C(Nc1cccc(Cl)c1)Nc1nc2c(cn[nH]2)c2nc(-c3ccco3)nn12,8.3
372,Cc1ccc(NC(=O)Nc2ncnc3c2nc(-c2ccco2)n3C)cc1,4.42
373,C=CCn1c(=O)c2c(nc3cc(OC)ccn32)n(Cc2ccccc2)c1=O,8.265
374,COc1ccc(CC(=O)Nc2n[nH]c(-c3ccccc3)n2)cc1,6.0
375,CCCCC#Cc1nc(NCc2cccc(Br)c2)c2ncn(C3OCC(O)C3O)c2n1,7.17
376,CCNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2C1OC(CO)C(O)C1O,6.97
377,Cc1ccc(-c2nc3cn(-c4ccccc4O)nc3c(N)n2)o1,6.43
378,CNC(=O)C1[Se]C(n2cnc3c2ncnc3NCc2cc(F)ccc2)C(O)C1O,8.64
379,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2ccc(CNC(=O)c3cc(C(C)(C)C)cc(C(C)(C)C)c3)cc2)C(O)C1O,8.04
380,Oc1nc2c(cc(Cl)cc2)n2nc(-c3cocc3)nc12,7.11
381,CCCCn1cc2c(n1)nc(NC(=O)Nc1ccc(S(=O)(=O)O)cc1)n1nc(-c3ccco3)nc21,7.33
382,O=C(O)c1ccnc(Nc2nc(-n3cc(CO)cn3)nc3c2ncn3C2OC(CO)C(O)C2O)c1,7.11
383,CNC(=O)OC(CC(C)C)c1nc(C2OC(=O)C(C)=CCC(C)=CC(O)C(C)C=C(C)C=C(C)C=CC(O)C(C)C(OC)C(C)=CC=CC2C)cs1,6.01
384,Cc1nc(O)c2nc(-c3cccc(F)c3)sc2n1,6.96
385,Nc1c2nc(NC(=O)C(c3ccccc3)c3ccccc3)c3nn(-c4ccccc4)c(=O)n3c2ccc1,8.06
386,COc1c(CNc2nc3c(nc(-c4cnccn4)s3)c(N)n2)cccc1,6.14
387,CCNC(=O)C1OC(n2cnc3c2ncnc3NC(=O)Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2)C(O)C1O,7.62
388,Cc1cc(-c2nc3c(ncn3C3OC(Cn4nc(C)cc4C)C(O)C3O)c(NC3CCOC3)n2)cc(C)c1,6.0
389,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccccc1)nc3NCCc1ccc(S(=O)(=O)O)cc1)C(O)C2O,7.92
390,CCCNc1nc(N)c2nc(-c3ccco3)sc2n1,7.46
391,O=C(Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccccc3)nc12)C(c1ccccc1)c1ccccc1,7.83
392,Nc1c2nc(-c3ccco3)sc2nc(NCc2cccc(O)c2)n1,7.26
393,CCOC(=O)c1c(NC(=O)c2c(N(C)C)nc(Nc3ccccc3)s2)sc2c1CCCC2,5.38
394,Nc1nc(SCCc2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O,5.74
395,Cc1nn(CC2OC(n3cnc4c3nc(Cl)nc4NC3CC4CCC3C4)C(O)C2O)c(C)c1,5.84
396,O=C1c2c(cc(O)cc2O)OC(c2ccc(O)c(O)c2)C1O,4.47
397,Nc1nc(-c2ccco2)c2nnn(Cc3ccccn3)c2n1,5.97
398,O=c1[nH]c2c(cccn2)n2c(=O)n(-c3ccccc3)nc12,6.6
399,Cn1cc2c(n1)nc(NC(=O)NC1CCN(Cc3ccc(Cl)cc3)CC1)n1nc(-c3ccco3)nc21,7.58
400,CCCCCCCn1c(=O)c2c(nc3cc(OC)ccn32)n(Cc2ccccc2)c1=O,8.184999999999999
401,Cn1cc2c(n1)nc(N1CCNCC1)n1nc(-c3ccco3)nc21,5.06
402,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccccc1Cl)nc3NCc1cccc(Cl)c1)C(O)C2O,8.72
403,CC1(O)C(O)C(CO)OC1n1cnc2c1ncnc2NC1CC2CCC1C2,5.6
404,Cc1ccccc1CNC(=O)C1SC(n2cnc3c2ncnc3NCc2cccc(I)c2)C(O)C1O,7.51
405,CCn1nnc(C2OC(n3cnc4c3nc(Cl)nc4NCc3cccc(F)c3)C(O)C2O)n1,9.09
406,COc1c(O)ccc(CCNc2nc(C#Cc3cccc(F)c3)nc3c2ncn3C2C(O)C(O)C3CC32)c1,8.33
407,COc1ccc(NC(=O)Nc2nc3cn(C)nc3c3nc(-c4ccco4)nn23)cc1,6.96
408,CCCCc1[n+](C)c(-c2ccccc2)c(C(=O)OCC)c(CC)c1C(=O)SCC,6.36
409,Cc1cccnc1CNC(=O)c1c(OCC(C)O)nc(-c2ccco2)nc1N,7.96
410,COc1ccc(-c2nn3c(N)nc4nn(C)cc4c3n2)cc1,7.78
411,CCNC(=O)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC3CCCO3)n2)nc1,6.88
412,O=C(Nc1nc(-c2cccs2)nc2cn(-c3ccccc3)nc12)c1cccnc1,9.39
413,NCCC(=O)Nc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,6.29
414,CN1CCN(c2nc(-c3c(Cl)ccc(Cl)c3)nc3c2nc[nH]3)CC1,6.6
415,CCCc1nc2c(nc(-c3ccccc3)cc2-c2ccccc2)[nH]1,7.16
416,Cn1cc2c(n1)nc(NCCCCNC(=O)OC(C)(C)C)n1nc(-c3ccco3)nc21,7.07
417,CNc1ncc(C(=O)OCc2c(OC)cccc2)c2nc(-c3ccco3)nn12,8.77
418,Cn1c(=O)c2c(nc3N(Cc4cccc(Cl)c4)CCCn32)n(C)c1=O,4.82
419,CNc1ncc(C(=O)OCc2cc(C)ccc2)c2nc(-c3ccco3)nn12,7.97
420,OC1COC(n2cnc3c2ncnc3NCc2cc(I)ccc2)C1O,7.04
421,Cc1cc(-n2cc3c(n2)c(NC(=O)Cc2ccccc2)nc2c3cccc2)ccc1,8.41
422,O=C(Nc1nc2nn(CCc3ccccc3)cc2c(Cl)n1)c1ccc(C(F)(F)F)cc1,5.55
423,NNC(=O)C1OC(n2cnc3c2ncnc3N)C(O)C1O,5.82
424,CNc1nc(Cl)nc2c1ncn2C1OC(C(=O)N(C)C)C(O)C1O,5.82
425,Fc1cccc(F)c1Nc1nc2c(ncnc2N2CCCC2)s1,5.5
426,O=C(Nc1nc2ccccc2n2c(=O)n(-c3ccc([N+](=O)[O-])cc3)nc12)c1ccccc1,7.0
427,CC(C)Nc1nc2nc(-c3ccco3)nn2c(NC(=O)Cc2ccccc2)n1,6.59
428,Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NC(=O)C=Cc2ccccc2)n1,6.05
429,CN(C)c1nc(N)nc(-c2c(-c3ccccc3)nc(NC(=O)c3ccco3)s2)n1,6.04
430,CNc1nc(-c2cn(Cc3cccc(OC)c3)nn2)nc2c1ncn2C1OC(CO)C(O)C1O,7.07
431,CCCNc1c2ncn(C3C(O)C(O)C4(C(=O)NC)CC34)c2nc(-n2cc(-c3ccc(Cl)s3)nn2)c1,6.96
432,O=C(C1SC(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C(O)C1O)N1CCN(c2ccc(F)cc2)CC1,5.84
433,COc1cc(-c2cc(NC(C)=O)nc(-c3cc(OC)cc(OC)c3)c2)cc(OC)c1,6.96
434,Cc1ccc(-c2nc(-c3ccc(C)cc3)c3[nH]cnc3n2)cc1,8.03
435,CCn1nnc(C2OC(n3cnc4c3ncnc4NC3CC3)C(O)C2O)n1,8.18
436,CCCCC(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(=O)OCC,8.97
437,OCC1CCCN1c1nc(-c2nccs2)c2sccc2n1,6.34
438,O=C(Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12)NC1CCCCC1,5.38
439,CCCn1c(=O)c2c(nc3N(CCc4ccc(OCC(=O)NCCN5CCCC5)cc4)CCCn32)n(CCC)c1=O,6.29
440,CC(=O)Nc1nc(-c2ccc3OCOc3c2)cc(-c2cc3c(cc2)OCO3)n1,7.0
441,O=c1n(-c2ccccc2)nc2c(NCC(c3ccccc3)c3ccccc3)nc3c(cccc3)n12,5.99
442,CCn1c(=O)n(CC(C)C)c(=O)c2c1nc(-c1cn(Cc3cccc(C(F)(F)F)c3)nc1)[nH]2,6.6
443,CCOC(=O)C1=C(c2ccccc2)N=C(C)C(=C(O)OCC)C1C#Cc1ccccc1,7.12
444,CCNC(=O)C1OC(n2cnc3c2ncnc3NC(=O)Nc2ccc(S(=O)(=O)NC3CCCCC3)cc2)C(O)C1O,7.64
445,CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NCc1cc(Cl)ccc1OCc1ccccc1)C(O)C2O,8.28
446,Clc1ccc(-c2nc(N3CCCCC3)c3[nH]cnc3n2)cc1,8.1
447,COc1cc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)ccc1,7.38
448,Nc1nc2c(cccc2)n2c(=O)c(-c3ccc(Cl)cc3)nn12,7.48
449,CCNC(=O)C1OC(n2cnc3c(N)nc(N4CCN(c5ccc(OCCOC)cc5)CC4)nc32)C(O)C1O,6.53
450,COc1ccc(-n2nc3c(NC(C)=O)nc4c(cccc4)n3c2=O)cc1,7.45
451,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1cccc(C(=O)O)c1)nc3NCc1cccc(Cl)c1)C(O)C2O,8.17
452,COc1ccc(-c2nn3c(n2)cnc2c3cc(C)cc2)cc1,7.58
453,c1ccc(CNc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1,6.43
454,CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCC(=O)NCCCCN)nc3NCc1cc(Cl)ccc1)C(O)C2O,8.68
455,CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCCCc1cn(-c4ccc(N)cc4)nn1)nc3NCc1cc(Cl)ccc1)C(O)C2O,7.06
456,COc1cc(O)c2C(=O)CC(c3ccc(O)cc3)Oc2c1,5.47
457,CNc1c2ncn(C3OC(CO)C(O)C3O)c2nc(-c2cn(Cc3cc(Cl)ccc3)nn2)n1,7.09
458,CNc1ncc(C(=O)OCc2cc(Cl)ccc2)c2nc(-c3ccco3)nn12,8.17
459,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5cc(Cl)cc(Cl)c5)CC4)nc32)C(O)C1O,6.0
460,O=C(COc1ccccc1)Nc1nc(-c2ccc(F)cc2)n[nH]1,5.82
461,CCCn1c(-c2ccccc2)nc2c1ncnc2NC1CCOC1,5.55
462,CCCCC=Cc1nc2c(ncnc2N)n1C1OCC(O)C1O,7.03
463,CC1(C)CC(NC2N=CNc3c2ncn3C2OC(CO)C(O)C2O)CC(C)(C)N1,4.6
464,Nc1nc(OCCc2c[nH]c3c2cccc3Br)nc2c1ncn2C1OC(CO)C(O)C1O,6.85
465,CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)NCCO)cc3)[nH]2)n(C)c1=O,6.38
466,COc1ccc(-c2nc3cn(-c4ccccc4)nc3c(N)n2)cc1,7.48
467,CCOC(=O)c1nn2c(n1)c(O)nc1c2cc(NC(C)=O)cc1,6.17
468,OC1C(O)C(n2cnc3c2nc(Cl)nc3NCC(C2CC2)C2CC2)C2CC12,6.17
469,CCC(=O)Nc1cc(-c2ccc(Cl)cc2)nc(-c2ccc(Cl)cc2)n1,7.6
470,Cc1ccc(-n2cc3c(n2)c(N(C(=O)c2ccccc2)C(=O)c2ccccc2)nc2c3cccc2)cc1,7.52
471,CCn1cc2c(n1)nc(NC(=O)Cc1ccc3ccccc3c1)n1nc(-c3ccco3)nc21,7.44
472,CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCCCC(=O)NCCN)nc3NCc1cc(Cl)ccc1)C(O)C2O,6.9
473,CCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(Cl)cc5)CC4)cc3)[nH]2)c1=O,6.36
474,COc1ccc(-n2nc3c(NC(=O)CCC(=O)NCCCCCCCCN)nc4c(cccc4)n3c2=O)cc1,9.48
475,CNC(=O)C1[Se]C(n2cnc3c2ncnc3NCc2c(OC)cccc2)C(O)C1O,8.43
476,CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2c1,7.26
477,CNC(=O)C1OC(n2cnc3c2ncnc3NCc2cc(Cl)ccc2OCC(=O)N2CCC(N(C)C)CC2)C(O)C1N,8.04
478,COc1c(OC)cc(CNc2ncc(C(=O)O)c3nc(-c4ccco4)nn23)cc1,6.8
479,Nc1nc(OCCn2nnc3c2cccc3)nc2c1ncn2C1OC(CO)C(O)C1O,5.72
480,CCOc1ccccc1CNC(=O)C1SC(n2cnc3c2ncnc3NCc2cccc(I)c2)C(O)C1O,6.95
481,CCNC(=O)C1OC(n2cnc3c2ncnc3NC(=O)Nc2ccc(S(=O)(=O)N(CCCl)CCCl)cc2)C(O)C1O,7.64
482,Cn1cc2c(n1)nc(NCCc1ccccc1)n1nc(-c3ccco3)nc21,7.28
483,C#CCSc1nc2c(ncn2C2OC(CO)C(O)C2O)c(N)n1,5.16
484,Cc1ccc(C(=O)c2c(-c3ccccc3)nc(NC(=O)c3ccccc3)s2)cc1,5.67
485,Cn1c(=O)n(CC2CC2)c(=O)c2c1nc(-c1cn(Cc3cccc(F)c3)nc1)[nH]2,7.46
486,CCn1nnc(C2OC(n3cnc4c3nc(Cl)nc4NCC3CC3)C(O)C2O)n1,9.5
487,C#Cc1nc(NOC)c2ncn(C3OC(CO)C(O)C3O)c2n1,7.64
